journal_id,journal_name,journal_name_short,issn,impact_factor,h_index,citescore,overall_score,cas_quartile,big_category,sub_category,sci_indexed,oa_status,acceptance_rate,review_cycle,views,fields,detail_url,article_url
3774,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,INT J IMAG SYST TECH,0899-9457,2.5,43,6.7,6.1,4区,计算机科学,工程：电子与电气,SCIE,No,容易,约3.0个月,95685,医药科学|影像医学与生物医学工程,https://letpub.com.cn/index.php?journalid=3774&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3774&xuanxiangk_id=2#xuanxk_3
3780,INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS,INT J IND ERGONOM,0169-8141,3.0,69,6.5,5.6,2区,工程技术,工程：工业,SCI SCIE,No,容易,约3.0个月,65616,生命科学,https://letpub.com.cn/index.php?journalid=3780&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3780&xuanxiangk_id=2#xuanxk_3
3782,International Journal of Information Security,INT J INF SECUR,1615-5262,3.2,35,6.3,5.1,4区,计算机科学,计算机：信息系统,SCIE,No,约75%,约12.0个月,61045,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=3782&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3782&xuanxiangk_id=2#xuanxk_3
3784,International Journal of Innovative Computing Information and Control,INT J INNOV COMPUT I,1349-4198,1.1,47,2.8,3.6,4区,计算机科学,计算机：人工智能,无,No,37%,约4.3个月,54472,计算机科学|人工智能与知识工程|模式识别|计算机应用技术|信息科学,https://letpub.com.cn/index.php?journalid=3784&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3784&xuanxiangk_id=2#xuanxk_3
3804,INTERNATIONAL JOURNAL OF MINERAL PROCESSING,INT J MINER PROCESS,0301-7516,0.0,79,3.02,3.7,未录,,,无,No,66%,约5.6个月,60914,生命科学,https://letpub.com.cn/index.php?journalid=3804&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3804&xuanxiangk_id=2#xuanxk_3
3808,INTERNATIONAL JOURNAL OF MODERN PHYSICS C,INT J MOD PHYS C,0129-1831,1.6,57,3.5,6.0,4区,物理与天体物理,计算机：跨学科应用,SCI SCIE,No,容易,"偏慢,4-8周",86508,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=3808&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3808&xuanxiangk_id=2#xuanxk_3
3812,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,INT J MOL SCI,1422-0067,4.9,114,9.0,7.3,3区,生物学,生化与分子生物学,SCIE,Yes,80%,约1.9个月,1597991,生命科学,https://letpub.com.cn/index.php?journalid=3812&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3812&xuanxiangk_id=2#xuanxk_3
3815,International Journal of Nanomedicine,INT J NANOMED,1178-2013,6.5,100,10.9,7.8,2区,医学,药学,SCI SCIE,Yes,80%,约1.3个月,390832,生命科学|医药科学|肿瘤学,https://letpub.com.cn/index.php?journalid=3815&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3815&xuanxiangk_id=2#xuanxk_3
3818,International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,6.4,55,12.0,7.5,1区,计算机科学,计算机：人工智能,SCIE,No,一般,约稿?周期不定,121162,生命科学,https://letpub.com.cn/index.php?journalid=3818&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3818&xuanxiangk_id=2#xuanxk_3
3827,International Journal of Nursing Practice,INT J NURS PRACT,1322-7114,2.0,48,4.0,5.1,4区,医学,护理,SCIE,No,容易,"较慢,6-12周",33687,医药科学,https://letpub.com.cn/index.php?journalid=3827&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3827&xuanxiangk_id=2#xuanxk_3
3849,International Journal of Pharmaceutics,INT J PHARMACEUT,0378-5173,5.2,190,10.1,7.9,2区,医学,药学,SCI SCIE,No,约75%,约2.5个月,305656,医药科学,https://letpub.com.cn/index.php?journalid=3849&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3849&xuanxiangk_id=2#xuanxk_3
3868,International Journal of Public Health,INT J PUBLIC HEALTH,1661-8556,2.4,49,3.9,6.3,3区,医学,公共卫生、环境卫生与职业卫生,SCIE,No,较易,"偏慢,4-8周",75911,医药科学,https://letpub.com.cn/index.php?journalid=3868&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3868&xuanxiangk_id=2#xuanxk_3
3871,INTERNATIONAL JOURNAL OF RADIATION BIOLOGY,INT J RADIAT BIOL,0955-3002,2.4,86,5.1,5.4,4区,医学,核科学技术,SCI SCIE,No,较难,约3.0个月,39699,生命科学,https://letpub.com.cn/index.php?journalid=3871&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3871&xuanxiangk_id=2#xuanxk_3
3872,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,INT J RADIAT ONCOL,0360-3016,6.5,228,10.9,7.7,1区,医学,肿瘤学,SCI SCIE,No,较难,"超快,1-2周",90732,生命科学,https://letpub.com.cn/index.php?journalid=3872&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3872&xuanxiangk_id=2#xuanxk_3
3878,INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION,INT J ROBOT AUTOM,0826-8185,1.0,24,1.5,5.3,4区,计算机科学,自动化与控制系统,SCIE,No,容易,>12周，或约稿,116450,信息科学,https://letpub.com.cn/index.php?journalid=3878&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3878&xuanxiangk_id=2#xuanxk_3
3880,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,INT J ROBUST NONLIN,1049-8923,3.2,91,6.6,7.8,4区,计算机科学,自动化与控制系统,SCIE,No,较易,约3.0个月,323905,信息科学,https://letpub.com.cn/index.php?journalid=3880&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3880&xuanxiangk_id=2#xuanxk_3
3884,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.6,33,1.8,4.9,4区,计算机科学,计算机：人工智能,SCIE,Hybrid,容易,约16.8个月,44983,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=3884&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3884&xuanxiangk_id=2#xuanxk_3
3899,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,INT J SYST SCI,0020-7721,4.6,59,9.7,6.8,4区,计算机科学,自动化与控制系统,SCIE,No,66%,约4.5个月,259958,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=3899&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3899&xuanxiangk_id=2#xuanxk_3
3910,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,1.0,53,2.9,5.1,4区,计算机科学,计算机：人工智能,SCIE,No,容易,约12.0个月,48614,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=3910&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3910&xuanxiangk_id=2#xuanxk_3
3913,INTERNATIONAL JOURNAL OF UROLOGY,INT J UROL,0919-8172,2.3,61,4.2,5.2,4区,医学,泌尿学与肾脏学,SCIE,No,约50%,约3.0个月,34367,医药科学,https://letpub.com.cn/index.php?journalid=3913&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3913&xuanxiangk_id=2#xuanxk_3
3916,International Journal of Wavelets Multiresolution and Information Processing,INT J WAVELETS MULTI,0219-6913,0.8,22,2.1,5.0,4区,计算机科学,计算机：软件工程,SCIE,No,容易,约6.0个月,40009,模式识别|信息科学,https://letpub.com.cn/index.php?journalid=3916&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3916&xuanxiangk_id=2#xuanxk_3
3920,International Journal on Artificial Intelligence Tools,INT J ARTIF INTELL T,0218-2130,1.0,23,2.9,5.1,4区,计算机科学,计算机：人工智能,SCIE,No,容易,约10.0个月,62871,计算机科学|人工智能与知识工程|模式识别|计算机应用技术|信息科学,https://letpub.com.cn/index.php?journalid=3920&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3920&xuanxiangk_id=2#xuanxk_3
3927,INTERNATIONAL MICROBIOLOGY,INT MICROBIOL,1139-6709,2.3,59,4.7,5.1,4区,生物学,生物工程与应用微生物,SCIE,Yes,较易,约3.0个月,37146,生命科学,https://letpub.com.cn/index.php?journalid=3927&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3927&xuanxiangk_id=2#xuanxk_3
3968,IRANIAN JOURNAL OF FISHERIES SCIENCES,IRAN J FISH SCI,1562-2916,0.6,15,1.8,5.1,4区,农林科学,渔业,SCIE,No,容易,"较慢,6-12周",21342,生命科学,https://letpub.com.cn/index.php?journalid=3968&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3968&xuanxiangk_id=2#xuanxk_3
3991,ISA TRANSACTIONS,ISA T,0019-0578,6.5,60,12.3,8.2,2区,计算机科学,工程：综合,SCIE,No,66%,约5.0个月,591929,信息科学,https://letpub.com.cn/index.php?journalid=3991&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=3991&xuanxiangk_id=2#xuanxk_3
4006,ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,ISR J AQUACULT-BAMID,0792-156X,0.4,25,0.8,4.8,4区,农林科学,渔业,SCI SCIE,No,容易,>36周，或约稿,24423,生命科学,https://letpub.com.cn/index.php?journalid=4006&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4006&xuanxiangk_id=2#xuanxk_3
8575,Italian Journal of Pediatrics,ITAL J PEDIATR,1720-8424,3.1,30,5.5,5.2,3区,,,,,,,,ISSN补录,https://letpub.com.cn/index.php?journalid=8575&page=journalapp&view=detail,
4025,JAPANESE JOURNAL OF APPLIED PHYSICS,JPN J APPL PHYS,0021-4922,1.8,116,2.9,6.0,4区,物理与天体物理,物理：应用,SCI SCIE,No,66%,约2.0个月,167755,信息科学,https://letpub.com.cn/index.php?journalid=4025&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4025&xuanxiangk_id=2#xuanxk_3
10599,JCI Insight,JCI INSIGHT,2379-3708,6.1,0,11.5,7.9,1区,,,,,,,,ISSN补录,https://letpub.com.cn/index.php?journalid=10599&page=journalapp&view=detail,
4091,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,J. Agric. Food Chem.,0021-8561,6.2,262,9.3,9.1,1区,农林科学,农业综合,SCI SCIE,Transformative,81%,约2.4个月,1529270,生命科学|医药科学,https://letpub.com.cn/index.php?journalid=4091&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4091&xuanxiangk_id=2#xuanxk_3
4102,JOURNAL OF AGRONOMY AND CROP SCIENCE,J AGRON CROP SCI,0931-2250,2.8,60,6.8,7.3,2区,农林科学,农艺学,SCI SCIE,No,较易,约10.0个月,104365,生命科学,https://letpub.com.cn/index.php?journalid=4102&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4102&xuanxiangk_id=2#xuanxk_3
4110,Journal of Alloys and Compounds,J ALLOY COMPD,0925-8388,6.3,145,11.8,8.0,2区,材料科学,冶金工程,SCI SCIE,Hybrid,81%,约2.4个月,2905335,信息科学,https://letpub.com.cn/index.php?journalid=4110&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4110&xuanxiangk_id=2#xuanxk_3
4120,JOURNAL OF ANIMAL AND FEED SCIENCES,J ANIM FEED SCI,1230-1388,1.5,28,2.6,5.2,4区,农林科学,奶制品与动物科学,SCIE,No,约62.5%,平均7.5月,25925,生命科学,https://letpub.com.cn/index.php?journalid=4120&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4120&xuanxiangk_id=2#xuanxk_3
4122,Journal of Animal and Veterinary Advances,J ANIM VET ADV,1680-5593,0.0,22,0.0,3.7,未录,,,无,No,约77.66%,约1.0个月,25492,生命科学,https://letpub.com.cn/index.php?journalid=4122&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4122&xuanxiangk_id=2#xuanxk_3
4128,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,J ANTIMICROB CHEMOTH,0305-7453,3.6,172,7.3,8.1,2区,医学,传染病学,SCI SCIE,No,较难,"较快,2-4周",85861,医药科学,https://letpub.com.cn/index.php?journalid=4128&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4128&xuanxiangk_id=2#xuanxk_3
4132,JOURNAL OF APPLIED ANIMAL RESEARCH,J APPL ANIM RES,0971-2119,1.9,20,3.0,4.9,4区,农林科学,奶制品与动物科学,SCIE,Yes,容易,平均6月,32545,生命科学,https://letpub.com.cn/index.php?journalid=4132&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4132&xuanxiangk_id=2#xuanxk_3
4140,JOURNAL OF APPLIED ECOLOGY,J APPL ECOL,0021-8901,4.8,159,9.3,8.1,1区,环境科学与生态学,生物多样性保护,SCI SCIE,No,较难,约4.5个月,145297,生命科学,https://letpub.com.cn/index.php?journalid=4140&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4140&xuanxiangk_id=2#xuanxk_3
8403,Journal of Applied Mathematics,J APPL MATH,1110-757X,1.3,33,2.5,3.7,4区,数学,应用数学,无,Yes,80%,约2.6个月,78762,模式识别|信息科学,https://letpub.com.cn/index.php?journalid=8403&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=8403&xuanxiangk_id=2#xuanxk_3
4148,JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME,J APPL MECH-T ASME,0021-8936,2.8,86,5.0,7.0,3区,工程技术,力学,SCI SCIE,No,容易,约18.0个月,106911,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=4148&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4148&xuanxiangk_id=2#xuanxk_3
4150,JOURNAL OF APPLIED MICROBIOLOGY,J APPL MICROBIOL,1364-5072,3.2,140,7.6,6.6,3区,生物学,生物工程与应用微生物,SCI SCIE,No,约52.5%,约2.5个月,170533,生命科学,https://letpub.com.cn/index.php?journalid=4150&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4150&xuanxiangk_id=2#xuanxk_3
4152,JOURNAL OF APPLIED PHYCOLOGY,J APPL PHYCOL,0921-8971,3.0,93,6.4,6.6,3区,生物学,生物工程与应用微生物,SCI SCIE,No,约50%,平均2月,77130,生命科学,https://letpub.com.cn/index.php?journalid=4152&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4152&xuanxiangk_id=2#xuanxk_3
4166,Journal of Aquatic Food Product Technology,J AQUAT FOOD PROD T,1049-8850,1.3,27,3.3,5.0,4区,农林科学,食品科技,SCIE,No,约95%,约6.0个月,29067,生命科学,https://letpub.com.cn/index.php?journalid=4166&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4166&xuanxiangk_id=2#xuanxk_3
8579,Journal of Arid Land,J ARID LAND,1674-6767,3.1,19,5.2,6.7,3区,环境科学与生态学,环境科学,SCIE,No,容易,约2.0个月,114267,生命科学,https://letpub.com.cn/index.php?journalid=8579&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=8579&xuanxiangk_id=2#xuanxk_3
4177,JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,J ASIAN NAT PROD RES,1028-6020,1.3,35,3.1,5.2,4区,医学,应用化学,SCIE,No,约77.5%,平均4月,92599,医药科学,https://letpub.com.cn/index.php?journalid=4177&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4177&xuanxiangk_id=2#xuanxk_3
4194,JOURNAL OF BACTERIOLOGY,J BACTERIOL,0021-9193,3.0,222,5.5,6.8,3区,生物学,微生物学,SCI SCIE,No,较易,约2.0个月,110377,生命科学,https://letpub.com.cn/index.php?journalid=4194&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4194&xuanxiangk_id=2#xuanxk_3
4195,JOURNAL OF BASIC MICROBIOLOGY,J BASIC MICROB,0233-111X,2.7,47,7.3,5.5,4区,生物学,微生物学,SCI SCIE,No,约50%,约1.0个月,78888,生命科学,https://letpub.com.cn/index.php?journalid=4195&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4195&xuanxiangk_id=2#xuanxk_3
4203,JOURNAL OF BIOGEOGRAPHY,J BIOGEOGR,0305-0270,3.6,141,6.9,7.8,2区,环境科学与生态学,生态学,SCI SCIE,No,约25%,约3.0个月,83487,生命科学,https://letpub.com.cn/index.php?journalid=4203&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4203&xuanxiangk_id=2#xuanxk_3
4204,JOURNAL OF BIOLOGICAL CHEMISTRY,J BIOL CHEM,0021-9258,3.9,477,7.6,8.1,2区,生物学,生化与分子生物学,SCI SCIE,No,约38.82%,约1.7个月,466553,生命科学,https://letpub.com.cn/index.php?journalid=4204&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4204&xuanxiangk_id=2#xuanxk_3
4206,JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY,J BIOL INORG CHEM,0949-8257,2.7,96,5.2,6.6,3区,化学,无机化学与核化学,SCI SCIE,No,一般,约3.0个月,38034,生命科学,https://letpub.com.cn/index.php?journalid=4206&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4206&xuanxiangk_id=2#xuanxk_3
4211,JOURNAL OF BIOLOGICAL SYSTEMS,J BIOL SYST,0218-3390,1.5,28,2.2,5.0,4区,数学,生物学,SCIE,No,容易,>12周，或约稿,31385,生命科学|神经科学、认知科学与心理学|神经生物学,https://letpub.com.cn/index.php?journalid=4211&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4211&xuanxiangk_id=2#xuanxk_3
4212,JOURNAL OF BIOMATERIALS APPLICATIONS,J BIOMATER APPL,0885-3282,2.5,46,6.0,6.4,4区,医学,工程：生物医学,SCIE,No,较易,约3.0个月,83588,生命科学,https://letpub.com.cn/index.php?journalid=4212&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4212&xuanxiangk_id=2#xuanxk_3
4219,Journal of Biomedical Nanotechnology,J BIOMED NANOTECHNOL,1550-7033,0.0,64,4.3,7.6,未录,,,SCI,No,,约1.0个月,136674,医药科学|肿瘤学,https://letpub.com.cn/index.php?journalid=4219&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4219&xuanxiangk_id=2#xuanxk_3
4220,JOURNAL OF BIOMEDICAL OPTICS,J BIOMED OPT,1083-3668,2.9,123,5.8,6.5,3区,医学,生化研究方法,SCI SCIE,Yes,约50%,约1.0个月,102444,信息科学,https://letpub.com.cn/index.php?journalid=4220&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4220&xuanxiangk_id=2#xuanxk_3
4222,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,J BIOMED BIOTECHNOL,1110-7243,0.0,0,0.0,3.4,未录,,,无,No,约65%,约3.0个月,173261,生命科学|生物信息学,https://letpub.com.cn/index.php?journalid=4222&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4222&xuanxiangk_id=2#xuanxk_3
4225,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,J BIOMOL STRUCT DYN,0739-1102,2.4,58,8.3,4.8,4区,生物学,生化与分子生物学,SCIE,No,约25%,约3.0个月,79575,生命科学,https://letpub.com.cn/index.php?journalid=4225&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=4225&xuanxiangk_id=2#xuanxk_3
